date,feature,ic,ic_ma60,ic_std60
2020-01-14,don55_lo,0.5104077630092649,0.08453807663216492,0.38498368751118955
2020-01-15,don55_lo,-0.15842992436551356,0.0818975778927397,0.38611499052163134
2020-01-16,don55_lo,-0.012960094244358317,0.0816815763220004,0.3861652042563707
2020-01-17,don55_lo,0.17656454939356728,0.08462431881189318,0.3862049523594349
2020-01-20,don55_lo,-0.051870895212652375,0.0837598038916823,0.38645556837478134
2020-01-21,don55_lo,0.3480588047040201,0.08956078397008264,0.38778697734786177
2020-01-22,don55_lo,0.046855525350204125,0.09034170939258604,0.38765071782212235
2020-01-23,don55_lo,-0.069007587112193,0.08919158294071616,0.3880254855565344
2020-01-28,don55_lo,0.15790234882923873,0.09182328875453681,0.38794577087818227
2020-01-29,don55_lo,0.05466913404552335,0.09273444098862886,0.3877906225722753
2020-01-30,don55_lo,-0.03782152011231544,0.09210408232009028,0.3879746145735249
2020-01-31,don55_lo,0.024204050243134174,0.09434099572067599,0.38717563946999045
2020-02-03,don55_lo,-0.15265753044805894,0.0857958715179669,0.3868696504924993
2020-02-04,don55_lo,-0.1420347527050638,0.07302802390369495,0.3814077988236313
2020-02-05,don55_lo,0.3127828828653716,0.08069654487994177,0.381527698705986
2020-02-06,don55_lo,-0.011992637775767331,0.07917693557764978,0.381715355652541
2020-02-07,don55_lo,-0.08969513927490125,0.06599376456525535,0.3734345660534422
2020-02-10,don55_lo,0.152920454257775,0.07935456198355272,0.36158240726162655
2020-02-11,don55_lo,0.12574328474631183,0.08632390727259236,0.35831033770916354
2020-02-12,don55_lo,-0.20577479501637325,0.08707295092116632,0.35764016392162085
2020-02-13,don55_lo,-0.06857994225521524,0.08451363333890118,0.3582044004298108
2020-02-14,don55_lo,0.2957999497121799,0.08438946446187819,0.358128575174694
2020-02-17,don55_lo,0.19478243789076657,0.08615266945102575,0.3584119260158526
2020-02-18,don55_lo,-0.07887729055618838,0.08729336038150351,0.357764607041757
2020-02-19,don55_lo,0.3729301261310532,0.08215575182083142,0.35124550210987965
2020-02-20,don55_lo,-0.10878955949914768,0.07660824785358322,0.3515946090595852
2020-02-21,don55_lo,0.07348504964823988,0.07997586739603149,0.3505622045482988
2020-02-24,don55_lo,-0.20295568846614814,0.08079340113503972,0.3498313095246844
2020-02-25,don55_lo,-0.22431617517988114,0.06323979107373758,0.33787658808795196
2020-02-26,don55_lo,0.04581521920283935,0.06866028102072433,0.33488180836030107
2020-02-27,don55_lo,0.05810307174741173,0.06606742456671229,0.33434181933580703
2020-02-28,don55_lo,0.24973229619109016,0.08135731856406918,0.3209263790516859
2020-03-02,don55_lo,-0.055256828990715975,0.06746597944299186,0.3080307455588197
2020-03-03,don55_lo,-0.0020273177784353156,0.05934194277038319,0.3032111058176125
2020-03-04,don55_lo,0.20123667160379338,0.057057051414619316,0.3015853016390546
2020-03-05,don55_lo,0.015994841083779254,0.06971101494809684,0.28277878302127857
2020-03-06,don55_lo,-0.11217943432897926,0.05918278295434545,0.2774574916582192
2020-03-09,don55_lo,0.5958345971867652,0.07240952051967328,0.2838431991112069
2020-03-10,don55_lo,0.03929807108319539,0.07317219762243247,0.2836891173364108
2020-03-11,don55_lo,0.0682150911793876,0.08379878476747721,0.2708638725793915
2020-03-12,don55_lo,0.25840804523450667,0.07897776695336582,0.2649779392579813
2020-03-13,don55_lo,-0.026495519603989763,0.08584731021890764,0.25653892909557785
2020-03-16,don55_lo,0.2551318955846541,0.08365001544499112,0.25447233769140093
2020-03-17,don55_lo,-0.4331303157731163,0.07124610353880155,0.2612456815259371
2020-03-18,don55_lo,0.2670974529481602,0.07103056139465279,0.2610757834216537
2020-03-19,don55_lo,0.11437577575073524,0.08389289752986887,0.24296426933243345
2020-03-20,don55_lo,-0.1292691618332085,0.07754225119740957,0.24348118508278277
2020-03-23,don55_lo,-0.268784698015438,0.06746628347883075,0.24511739497725782
2020-03-24,don55_lo,-0.19018518746497684,0.05349618499274856,0.23515233820179085
2020-03-25,don55_lo,-0.3877026171594224,0.03870114230337284,0.23450842514174
2020-03-26,don55_lo,0.08921890203077563,0.03185479119251263,0.22667833446756303
2020-03-27,don55_lo,-0.3375934722866782,0.034561566623781924,0.2211213286148642
2020-03-30,don55_lo,-0.475807993821442,0.02067975323158842,0.22660602399171667
2020-03-31,don55_lo,-0.24172338158243722,0.014605639317357288,0.22869919231263175
2020-04-01,don55_lo,-0.025180764456922196,0.008030075636416625,0.22394910359419842
2020-04-02,don55_lo,-0.3617332783893549,-0.0035040642250073833,0.2248884457386718
2020-04-03,don55_lo,0.23593401493441954,0.0013987684286115973,0.2268728725465445
2020-04-06,don55_lo,-0.2585756574120907,0.002837051560213697,0.22490545690418828
2020-04-07,don55_lo,0.6197581127241112,0.013060611094757691,0.2385931020081388
2020-04-08,don55_lo,-0.40325371570884283,0.010609959041374118,0.24213463032394492
2020-04-09,don55_lo,-0.06542535730461045,0.0010127403694761943,0.23323730190629735
2020-04-10,don55_lo,-0.46143357836462034,-0.004037320530508919,0.23993230501852109
2020-04-13,don55_lo,-0.3063312535455215,-0.008926839852194971,0.24308576677802793
2020-04-14,don55_lo,0.1799017697645531,-0.008871219512678542,0.24312930622919138
2020-04-16,don55_lo,0.6679924511804831,0.0031265029272070505,0.2582620679665454
2020-04-17,don55_lo,0.5570385592810918,0.0066094988368249116,0.26433064960789543
2020-04-20,don55_lo,-0.6611930579869673,-0.005191310885461277,0.27795731328931866
2020-04-21,don55_lo,-0.18211558844610876,-0.007076444241026539,0.2787797949984346
2020-04-22,don55_lo,-0.4335088558697415,-0.016933297652676208,0.2832669405778752
2020-04-23,don55_lo,0.30769970411237113,-0.012716121484895416,0.28621912966415586
2020-04-24,don55_lo,0.6048935543410582,-0.0020042035773391864,0.2970843839626854
2020-04-27,don55_lo,-0.537192946413026,-0.01136082018827519,0.3049805795956742
2020-04-28,don55_lo,0.3925360872073386,-0.0022742598940185634,0.30879728688034114
2020-04-29,don55_lo,-0.49172716288025,-0.008102466730271667,0.3147229927533589
2020-05-04,don55_lo,-0.3789847901467598,-0.019631927947140523,0.3154387245976259
2020-05-06,don55_lo,0.3806106915469077,-0.01308853912509594,0.31964388524348286
2020-05-07,don55_lo,0.6612396969678846,-0.0005729585210495085,0.3310899361245295
2020-05-08,don55_lo,-0.5015174140199696,-0.011480256325678586,0.33668018253455173
2020-05-11,don55_lo,-0.4999999641395513,-0.021909310473776304,0.34200690021414554
2020-05-12,don55_lo,0.0,-0.01847973055683675,0.341162574899868
2018-12-28,ema10,0.12276268307513967,,
2019-01-02,ema10,-0.10659707646168766,,
2019-01-03,ema10,0.021614322480397057,,
2019-01-04,ema10,-0.1678743213002625,,
2019-01-07,ema10,0.04564144515172869,,
2019-01-08,ema10,0.09780713235077354,,
2019-01-09,ema10,-0.013119167809994942,,
2019-01-10,ema10,0.28735478499173334,,
2019-01-11,ema10,-0.19011621764656478,,
2019-01-14,ema10,0.10480527812830226,,
2019-01-15,ema10,-0.3206388346829706,,
2019-01-16,ema10,-0.12410651110197687,,
2019-01-17,ema10,0.25057687587494454,,
2019-01-18,ema10,0.1896229777143433,,
2019-01-21,ema10,0.10905713542385281,,
2019-01-22,ema10,-0.23594764313009584,,
2019-01-23,ema10,-0.15224408997573446,,
2019-01-24,ema10,0.18653695633743697,,
2019-01-25,ema10,-0.1124562317176883,,
2019-01-28,ema10,0.15778280678113157,,
2019-01-29,ema10,0.14120886105582792,,
2019-01-30,ema10,0.04407568368858971,,
2019-01-31,ema10,0.30317740891152767,,
2019-02-01,ema10,0.026046605771188825,,
2019-02-07,ema10,0.00848680794174499,,
2019-02-08,ema10,0.5853440122050646,,
2019-02-11,ema10,-0.13921133966619123,,
2019-02-12,ema10,0.27077297121211136,,
2019-02-13,ema10,0.4074559392499659,,
2019-02-14,ema10,0.04872770466725452,,
2019-02-15,ema10,0.38321587170692073,,
2019-02-18,ema10,-0.5909162296494289,,
2019-02-19,ema10,0.11251539020776435,,
2019-02-20,ema10,0.3115298188521362,,
2019-02-21,ema10,0.2159166918449596,,
2019-02-22,ema10,-0.01459120636941205,,
2019-02-25,ema10,-0.21838456086939242,,
2019-02-26,ema10,0.04967347932624583,,
2019-02-27,ema10,0.011807130635173194,,
2019-02-28,ema10,0.12585601972071697,,
2019-03-04,ema10,0.037221528401892384,,
2019-03-05,ema10,-0.2624727224924948,,
2019-03-06,ema10,0.31432844840970475,,
2019-03-07,ema10,0.05999214795461874,,
2019-03-08,ema10,0.07122629382672531,,
2019-03-11,ema10,-0.08040451523653214,,
2019-03-12,ema10,-0.15078066003507964,,
2019-03-13,ema10,0.2736444585845801,,
2019-03-14,ema10,0.29681043404732527,,
2019-03-15,ema10,-0.07384697552522101,,
2019-03-18,ema10,-0.02631889544105166,,
2019-03-19,ema10,0.09995263253719622,,
2019-03-20,ema10,-0.4131497207527672,,
2019-03-21,ema10,-0.4399550589411129,,
2019-03-22,ema10,-0.1329427262590533,,
2019-03-25,ema10,0.38577935716547807,,
2019-03-26,ema10,0.6226557036687015,,
2019-03-27,ema10,-0.15446629216665106,,
2019-03-28,ema10,0.08537664660242655,,
2019-03-29,ema10,0.7062995603636459,0.05753531682729844,0.2487098725936651
2019-04-01,ema10,-0.6564124482371471,0.04454906463876033,0.26505156773558836
2019-04-02,ema10,-0.2913300615008614,0.0414701815547741,0.26789475988733774
2019-04-03,ema10,-0.22134347398891452,0.03742088494695225,0.27002766632737035
2019-04-04,ema10,0.09600675174719404,0.04181890283107652,0.2687733315927413
2019-04-05,ema10,0.29437245308994303,0.04596441963004676,0.2707442563391891
2019-04-08,ema10,0.06112329316079964,0.04535302231021386,0.27066660912074747
2019-04-09,ema10,-0.1312391821851491,0.04338435540396129,0.27152730783134993
2019-04-10,ema10,0.6959010114365706,0.0501934591780419,0.2826440606800471
2019-04-11,ema10,0.1868778279113003,0.05647669327067299,0.28139896796894814
2019-04-12,ema10,-0.14525924711887483,0.05230895118322005,0.28252064284409556
2019-04-15,ema10,-0.2510422753219596,0.05346889383923689,0.28110279475638617
2019-04-16,ema10,0.8285390935845601,0.06934632058401252,0.2973380009367381
2019-04-17,ema10,-0.28020705087038617,0.06049992180492367,0.29974087227744134
2019-04-18,ema10,0.20149030183706307,0.06069771054030233,0.2998314220362364
2019-04-19,ema10,-0.6667698829792659,0.047767260233583686,0.3141000782357363
2019-04-22,ema10,0.7820866965133694,0.06473449922764143,0.3257931741197103
2019-04-23,ema10,0.46302633277449756,0.07498900627347864,0.32851947617854727
2019-04-24,ema10,0.3286039306831505,0.07735678917924053,0.3298463671257057
2019-04-25,ema10,-0.7474475296274168,0.06677360088074506,0.34583899157202935
2019-04-26,ema10,0.5357008187115747,0.0730722344129191,0.3509285882834796
2019-04-29,ema10,-0.17318104384501187,0.06783240266457179,0.35223865891839085
2019-04-30,ema10,-0.029977891910421994,0.06659817640458825,0.35245298690030036
2019-05-02,ema10,-0.5573708867019519,0.05225570481103026,0.36008917538405644
2019-05-03,ema10,0.5345982747936274,0.060731565961404235,0.36540772825192963
2019-05-07,ema10,-0.45434373722258137,0.05301772354199879,0.3713659740769498
2019-05-08,ema10,0.3720530082012385,0.04946287347526836,0.36718125882580294
2019-05-09,ema10,0.2996064131972342,0.05677650268965879,0.3677293361341046
2019-05-10,ema10,0.2691343172263565,0.05674919178989621,0.3677132339446913
2019-05-13,ema10,-0.658889005323338,0.0389767760470078,0.37614817679439067
2019-05-14,ema10,0.2605873829238217,0.04250777068461726,0.3772340843319116
2019-05-15,ema10,0.329652907500434,0.041615054614509144,0.37647675804414277
2019-05-16,ema10,0.6489491048639695,0.06227947685639912,0.3751945920818981
2019-05-17,ema10,0.4999999442031431,0.0687375527563221,0.37938534342656954
2019-05-20,ema10,0.49999996868241997,0.07187872192016016,0.3821994390167502
2019-05-21,ema10,-0.4999999981628793,0.05994677708669618,0.3887455774483109
2020-01-02,ema10,0.2306662305735633,0.06403440103574577,0.3892376515964717
2020-01-03,ema10,-0.017443814398147055,0.06738341347693319,0.387627645292089
2020-01-06,ema10,0.2949227421714697,0.07147090119102024,0.38872922786670977
2020-01-07,ema10,0.2879776622490489,0.07607374338458485,0.3896447444541667
2020-01-08,ema10,-0.19508743897168437,0.0707246857397115,0.39114980338680794
2020-01-09,ema10,-0.3255701269930366,0.06467815814979601,0.3944665017673208
2020-01-10,ema10,-0.0009706928112437971,0.06903652531115019,0.39222891515302477
2020-01-13,ema10,-0.21974858688676596,0.060135241389542356,0.39262788121224074
2020-01-14,ema10,0.4258208986380278,0.06623238723426583,0.39545592656359485
2020-01-15,ema10,-0.22568042038073752,0.061283941997474785,0.3972459623784514
2020-01-16,ema10,0.026904945749028002,0.0630724330139008,0.3968385936969645
2020-01-17,ema10,0.28158214945403187,0.07027847983871931,0.3968150536526789
2020-01-20,ema10,-0.028132393921189627,0.06524886563028982,0.39610557955529035
2020-01-21,ema10,0.23757526783645952,0.06426161286010873,0.39559213990200814
2020-01-22,ema10,-0.09125924133159671,0.06397140843000246,0.3957015445408491
2020-01-23,ema10,0.06477444749706567,0.06548963081230443,0.3955239613199499
2020-01-28,ema10,0.015644350453707316,0.0640844927775796,0.39554920890865763
2020-01-29,ema10,0.19655097345129244,0.07424617101431392,0.39088536433637733
2020-01-30,ema10,-0.05166291671033319,0.08071770671816027,0.3854037737871357
2020-01-31,ema10,0.03669120721170863,0.08354493894267297,0.38443081455593575
2020-02-03,ema10,-0.21319472829807107,0.07356203751828047,0.3842263921914936
2020-02-04,ema10,-0.06955406734120072,0.06202520800144877,0.37779821010779613
2020-02-05,ema10,0.1716190292980294,0.06745996335919345,0.3769756501634243
2020-02-06,ema10,0.14274346598090668,0.06841607701550144,0.3770945922148011
2020-02-07,ema10,-0.1951457617968572,0.0533919883128264,0.36912277290735845
2020-02-10,ema10,0.14805747501807415,0.06679982036708008,0.3573252491198126
2020-02-11,ema10,0.06965563127367101,0.07281624857998896,0.35421859536206907
2020-02-12,ema10,-0.15065619783481915,0.07399436984922388,0.35334010836196966
2020-02-13,ema10,0.1666559636131144,0.07517185671365588,0.3535323717812851
2020-02-14,ema10,0.1724659482577426,0.0731400816331192,0.352600332833412
2020-02-17,ema10,0.32053823915155455,0.07746366406629845,0.3540380265742478
2020-02-18,ema10,-0.09293436532849172,0.07810207768057609,0.35368967264112733
2020-02-19,ema10,0.4969169445290481,0.07478567656545071,0.3486962921795975
2020-02-20,ema10,-0.047213633990053086,0.07088415220042815,0.3487304581597097
2020-02-21,ema10,-0.028641789476586417,0.07282777649446628,0.347829195320527
2020-02-24,ema10,-0.2994115322325751,0.07202162221262269,0.3486476317735414
2020-02-25,ema10,-0.24056087210319815,0.05420328945116006,0.33643430994682677
2020-02-26,ema10,0.0523762025508529,0.05974634367484737,0.3335587307618371
2020-02-27,ema10,-0.003029890587560682,0.056337673801103653,0.33313041547793526
2020-02-28,ema10,0.2392435384760701,0.07143789749202592,0.3200758797906636
2020-03-02,ema10,-0.1313616010842826,0.05621375919873172,0.30716486542296534
2020-03-03,ema10,-0.22576892445692143,0.04473383824487474,0.3045634683019899
2020-03-04,ema10,0.04246073534591537,0.03996478498925415,0.3022748152660308
2020-03-05,ema10,-0.062092712780155435,0.05138736527004183,0.2844382758078312
2020-03-06,ema10,-0.1313274751897819,0.04027022703835256,0.2781541024513187
2020-03-09,ema10,0.5732942890592138,0.052711482586756314,0.2850536284124082
2020-03-10,ema10,-0.020833244830576046,0.05286389337142042,0.28501110872572627
2020-03-11,ema10,0.055446858557903655,0.06307752245908467,0.2735209744839563
2020-03-12,ema10,0.28339875768190403,0.05889086384055595,0.2680490603229579
2020-03-13,ema10,0.10187535821410404,0.06816118209783405,0.25947957068775707
2020-03-16,ema10,0.3293218162052526,0.06744899556456761,0.2586887866153007
2020-03-17,ema10,-0.53180402323915,0.053592154957294545,0.2681373226158401
2020-03-18,ema10,0.28181069878942366,0.05380342798334566,0.2683149681179362
2020-03-19,ema10,0.21548882666884814,0.0683763918498821,0.2522123060464823
2020-03-20,ema10,-0.20409756328709017,0.0606316427463669,0.25334206509246454
2020-03-23,ema10,-0.24640913221428484,0.05103060875112158,0.253889096305462
2020-03-24,ema10,-0.15002255865274075,0.03771441435917642,0.24270360337179903
2020-03-25,ema10,-0.2660570840401586,0.024946797221788053,0.2380779602974523
2020-03-26,ema10,0.1245198960871602,0.01868879601186706,0.23018324782359767
2020-03-27,ema10,-0.3865959960798186,0.020578862713251402,0.22628460718595347
2020-03-30,ema10,-0.5004463177647934,0.008393653574278792,0.23432197393868737
2020-03-31,ema10,-0.279101567914442,0.004032691015673876,0.23722782115697363
2020-04-01,ema10,-0.03553306502565041,-0.0014749057709447918,0.23417629598847686
2020-04-02,ema10,-0.23429596677576095,-0.010179466254691624,0.23293813878334949
2020-04-03,ema10,0.21843270557849295,-0.003287463845522001,0.23349129836777552
2020-04-06,ema10,-0.10918702715294634,0.0003189211518128371,0.2300751992090152
2020-04-07,ema10,0.5864961318276045,0.010110034895793643,0.24220006245305767
2020-04-08,ema10,-0.2918009146134115,0.008909162767016218,0.24353401094314264
2020-04-09,ema10,-0.22891955519950252,-0.002003178130275956,0.23916600883806818
2020-04-10,ema10,-0.6063455237288031,-0.008347596519410383,0.2500035752466148
2020-04-13,ema10,-0.15137592219008073,-0.011318944318395528,0.25063614306003174
2020-04-14,ema10,0.36006902213571673,-0.01001082977370078,0.2523894420602854
2020-04-16,ema10,0.7223044330540921,0.002496450675887248,0.26949094279222
2020-04-17,ema10,0.4038046479426193,0.005266940344323244,0.2727829710597544
2020-04-20,ema10,-0.6618887040185273,-0.0042435507004589335,0.28584026570418564
2020-04-21,ema10,-0.017878699581269714,-0.0056211031517645225,0.28570114071475344
2020-04-22,ema10,-0.29105309230395104,-0.010732727197725497,0.288048219993031
2020-04-23,ema10,0.13984351884359283,-0.011677851441187156,0.287448976258015
2020-04-24,ema10,0.6581760422247387,0.0001527978743973757,0.30010437452055944
2020-04-27,ema10,-0.6248993400681487,-0.01087371124693358,0.31070601905549966
2020-04-28,ema10,0.526583621032609,0.001455927908577755,0.3171526119394205
2020-04-29,ema10,-0.5981238395963254,-0.007353568295674323,0.32636565801372835
2020-05-04,ema10,-0.20890749963618718,-0.013695677111244598,0.3265260774751971
2020-05-06,ema10,0.5234811932535531,-0.007350048323367159,0.33324819582686227
2020-05-07,ema10,0.6562735504469638,0.00684027354736319,0.3430979100768699
2020-05-08,ema10,-0.611204576549053,-0.005814093978755596,0.3516952536688391
2020-05-11,ema10,-0.4999999641395611,-0.015308353902309465,0.35726833366830024
2020-05-12,ema10,0.0,-0.012797417271729146,0.3568301141373591
2018-12-28,ema12_26_rel,0.0,,
2019-01-02,ema12_26_rel,-0.31183927072529255,,
2019-01-03,ema12_26_rel,-0.005890968262648599,,
2019-01-04,ema12_26_rel,-0.18565109894144788,,
2019-01-07,ema12_26_rel,0.001793420559936033,,
2019-01-08,ema12_26_rel,0.10368043423662802,,
2019-01-09,ema12_26_rel,-0.21265103737893967,,
2019-01-10,ema12_26_rel,-0.11236185518699547,,
2019-01-11,ema12_26_rel,-0.04144664438281147,,
2019-01-14,ema12_26_rel,0.20395537774365727,,
2019-01-15,ema12_26_rel,0.06286936194953266,,
2019-01-16,ema12_26_rel,-0.32262276494790226,,
2019-01-17,ema12_26_rel,0.5932052929176157,,
2019-01-18,ema12_26_rel,0.24480219908077144,,
2019-01-21,ema12_26_rel,-0.3839548102514989,,
2019-01-22,ema12_26_rel,0.24105364691557546,,
2019-01-23,ema12_26_rel,0.6055412591591028,,
2019-01-24,ema12_26_rel,-0.12059263578546157,,
2019-01-25,ema12_26_rel,0.3073092126346764,,
2019-01-28,ema12_26_rel,-0.24249291761959432,,
2019-01-29,ema12_26_rel,-0.18716831808072432,,
2019-01-30,ema12_26_rel,-0.20927846239972964,,
2019-01-31,ema12_26_rel,0.22775124878162908,,
2019-02-01,ema12_26_rel,0.3644120370066286,,
2019-02-07,ema12_26_rel,-0.6093549313360109,,
2019-02-08,ema12_26_rel,0.37359101681790624,,
2019-02-11,ema12_26_rel,0.13437935078662352,,
2019-02-12,ema12_26_rel,0.6972445994181926,,
2019-02-13,ema12_26_rel,0.29256159397034376,,
2019-02-14,ema12_26_rel,-0.03462714488502155,,
2019-02-15,ema12_26_rel,0.2139971591029866,,
2019-02-18,ema12_26_rel,0.04648649178039327,,
2019-02-19,ema12_26_rel,0.08591618704622497,,
2019-02-20,ema12_26_rel,-0.4522429488912933,,
2019-02-21,ema12_26_rel,-0.33927400578232086,,
2019-02-22,ema12_26_rel,0.500511985624968,,
2019-02-25,ema12_26_rel,-0.5550613114935224,,
2019-02-26,ema12_26_rel,0.11803897461245601,,
2019-02-27,ema12_26_rel,-0.49929654067308615,,
2019-02-28,ema12_26_rel,0.2974335533783062,,
2019-03-04,ema12_26_rel,-0.1486803189564619,,
2019-03-05,ema12_26_rel,-0.34584421912863467,,
2019-03-06,ema12_26_rel,0.1789351005918232,,
2019-03-07,ema12_26_rel,-0.41088228585526565,,
2019-03-08,ema12_26_rel,0.1716749510295706,,
2019-03-11,ema12_26_rel,0.22431578757530318,,
2019-03-12,ema12_26_rel,0.1573562854603381,,
2019-03-13,ema12_26_rel,0.14834095989483403,,
2019-03-14,ema12_26_rel,0.08981201192380912,,
2019-03-15,ema12_26_rel,-0.16323057790611917,,
2019-03-18,ema12_26_rel,-0.2840736535951707,,
2019-03-19,ema12_26_rel,-0.3029780872877965,,
2019-03-20,ema12_26_rel,-0.10379818732443354,,
2019-03-21,ema12_26_rel,-0.4069561443005023,,
2019-03-22,ema12_26_rel,-0.6228843408959253,,
2019-03-25,ema12_26_rel,0.8162939316575871,,
2019-03-26,ema12_26_rel,0.6178524582620626,,
2019-03-27,ema12_26_rel,0.25769317297029537,,
2019-03-28,ema12_26_rel,-0.2773408034207085,,
2019-03-29,ema12_26_rel,0.30423513848701883,0.013176131928024611,0.3361897982456981
2019-04-01,ema12_26_rel,-0.6855155097344076,0.0017508734324511517,0.3480832613721147
2019-04-02,ema12_26_rel,-0.6428723097034725,-0.003766343883851848,0.35567861475165996
2019-04-03,ema12_26_rel,-0.08235530518692329,-0.005040749499256426,0.35582331377057036
2019-04-04,ema12_26_rel,0.2289053131015479,0.001868524034793504,0.3562814062272373
2019-04-05,ema12_26_rel,0.2442116042116901,0.005908827095656072,0.3576524376890882
2019-04-08,ema12_26_rel,-0.2742423251829676,-0.0003898855613371888,0.3592257601603447
2019-04-09,ema12_26_rel,-0.06129782088647928,0.0021326680468704844,0.3582400209124104
2019-04-10,ema12_26_rel,0.5406578929353469,0.01301633051557619,0.3645664250437772
2019-04-11,ema12_26_rel,0.11007288355641201,0.015541655981229916,0.3647075248119651
2019-04-12,ema12_26_rel,0.12883178854622487,0.014289596161272709,0.3641782950599698
2019-04-15,ema12_26_rel,-0.11752354156796907,0.011283047769314348,0.36451491691627824
2019-04-16,ema12_26_rel,0.6504150632600387,0.027500344906113364,0.3709952933249777
2019-04-17,ema12_26_rel,-0.6659788659172964,0.00651394225886483,0.3740542545249128
2019-04-18,ema12_26_rel,-0.07598260798423369,0.0011675288077814111,0.3728813114574286
2019-04-19,ema12_26_rel,-0.410482388422584,0.0007254025049299932,0.3733611098689464
2019-04-22,ema12_26_rel,0.7334224546210258,0.008931549300020832,0.38399239570941
2019-04-23,ema12_26_rel,0.30466208416793783,0.003916896383501417,0.37798672823349844
2019-04-24,ema12_26_rel,0.3280405025029244,0.011394115354974517,0.379914419371782
2019-04-25,ema12_26_rel,-0.6634462647437247,-0.004785142601332169,0.38768982638103344
2019-04-26,ema12_26_rel,0.653550670870526,0.010148917206836503,0.39555625230969715
2019-04-29,ema12_26_rel,0.04023455132751793,0.013938965030307207,0.3947221584953173
2019-04-30,ema12_26_rel,-0.20052521117298003,0.014084852550753035,0.39463986904176734
2019-05-02,ema12_26_rel,-0.4835950136789635,0.0022290815097431582,0.3987755689683198
2019-05-03,ema12_26_rel,0.45815786454315793,0.003791511968685314,0.4003990255614709
2019-05-07,ema12_26_rel,-0.4788028727255313,0.0059673796121933066,0.3973537064931116
2019-05-08,ema12_26_rel,0.4439273732486983,0.007139652219373174,0.39855857829830527
2019-05-09,ema12_26_rel,0.5199118546306052,0.013565193950106202,0.4037190585353815
2019-05-10,ema12_26_rel,0.5675714216136915,0.011403974320031183,0.4003299641983582
2019-05-13,ema12_26_rel,-0.4249794766081285,-0.0005550435229433548,0.4025002485852247
2019-05-14,ema12_26_rel,-0.28959885703723837,-0.004804572058813635,0.4042084221782904
2019-05-15,ema12_26_rel,0.6588384752910132,0.0026094498776534766,0.4122886165834173
2019-05-16,ema12_26_rel,0.2617713229052317,0.006197530396400783,0.4136116151044278
2019-05-17,ema12_26_rel,0.4999999284410769,0.013098926086314983,0.41839134039141157
2019-05-20,ema12_26_rel,0.4999999534899881,0.028969641126003007,0.4185010435416918
2019-05-21,ema12_26_rel,-0.49999998383199284,0.02629087482517514,0.4214024047414314
2020-01-02,ema12_26_rel,0.1616093583360297,0.020642497703692832,0.4171885400053291
2020-01-03,ema12_26_rel,0.1716437484217319,0.03275424870228041,0.41068968919499943
2020-01-06,ema12_26_rel,0.0008646233819806166,0.03080134284843915,0.41055584192749967
2020-01-07,ema12_26_rel,-0.017295874823867522,0.03883468727925946,0.4046812380212074
2020-01-08,ema12_26_rel,0.008745827603411324,0.03402322518301122,0.4032682228873994
2020-01-09,ema12_26_rel,-0.0436311245653043,0.03577404508953051,0.40268918086226757
2020-01-10,ema12_26_rel,-0.024527802773816634,0.04112931869544414,0.3996532200731435
2020-01-13,ema12_26_rel,0.29706434705936113,0.04309813946990311,0.4006333716961344
2020-01-14,ema12_26_rel,-0.32050080239286877,0.04460449752760973,0.3990643427486136
2020-01-15,ema12_26_rel,0.12805740958494946,0.0438775385035327,0.39886862052139693
2020-01-16,ema12_26_rel,0.4181896161418753,0.04710876897964224,0.40113397585388455
2020-01-17,ema12_26_rel,0.007761438426389616,0.044615521529076434,0.4009019544755547
2020-01-20,ema12_26_rel,0.3008769250990905,0.04715778761581404,0.4020528551647396
2020-01-21,ema12_26_rel,-0.28066508876547286,0.04098316927099267,0.4042256523520369
2020-01-22,ema12_26_rel,0.128350674451818,0.04584285681029163,0.4034809792377588
2020-01-23,ema12_26_rel,0.06190881936702969,0.05160923135966163,0.4011516320646778
2020-01-28,ema12_26_rel,0.09389276675422246,0.05822374559369528,0.39846880458651684
2020-01-29,ema12_26_rel,-0.02296005686036167,0.059571047768096484,0.39804813385652965
2020-01-30,ema12_26_rel,0.1568495359445916,0.06896780910551471,0.3934767718907818
2020-01-31,ema12_26_rel,-0.1314083451840171,0.07715907570071319,0.38382728340942446
2020-02-03,ema12_26_rel,0.002219999524169048,0.06359117683182287,0.37144541043232077
2020-02-04,ema12_26_rel,-0.01766651063622874,0.05299919401685136,0.36436607873488813
2020-02-05,ema12_26_rel,-0.007236200259490455,0.04858370446302159,0.3634475833666756
2020-02-06,ema12_26_rel,-0.0594765157837607,0.052214775923637394,0.3612176617632512
2020-02-07,ema12_26_rel,0.02223481165311328,0.04751477047640563,0.35971440844779234
2020-02-10,ema12_26_rel,0.40872575102193026,0.06575212482234459,0.34951435552099475
2020-02-11,ema12_26_rel,0.6007065579044745,0.08647843928247705,0.34360278722161525
2020-02-12,ema12_26_rel,-0.6077245526474722,0.07772228515813456,0.35449946557372336
2020-02-13,ema12_26_rel,0.16281663210855662,0.07662080714158472,0.3541242322264119
2020-02-14,ema12_26_rel,-0.3620511495893222,0.06651642791156784,0.35789059119595656
2020-02-17,ema12_26_rel,-0.1191885764097282,0.06910065705778849,0.3559428626574849
2020-02-18,ema12_26_rel,0.09019737445387678,0.07162557698012775,0.3555392839228347
2020-02-19,ema12_26_rel,0.2843380558554018,0.067353579695462,0.35132299711814036
